step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1,0.0,0.0,5.4636110218474645,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.927222043694927,0.0,0.0,1.0,0.0,0.0,0.6897058233002138
16.0,0,0.0,0.0,10.908768005236595,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.857113367598505,0.0,0.0,1.0,0.0,0.0,0.6838168337323859
24.0,1,0.0,0.0,7.433151306025313,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.997035476103261,0.0,0.0,5.0,1.0,0.0,0.3315585181081839
32.0,0,0.0,0.0,12.970946470466975,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.844466713834812,0.0,0.0,4.0,0.0,0.0,0.8635415365250677
40.0,0,0.0,0.0,12.450504669200084,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64423445058687,0.0,0.0,4.0,0.0,0.0,0.9348921423526418
48.0,0,0.0,0.0,9.225344044505682,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.076335467639929,0.0,0.0,7.0,0.0,0.0,0.5937612968336897
56.0,1,4.0,0.3333333333333333,8.90822399813237,12.0,8.0,0.6666666666666666,8.0,0.6666666666666666,1.0,4.0,4.0,6.427985133263556,0.5714285714285714,0.5714285714285714,7.0,1.0,4.0,0.3873850015191475
64.0,1,0.0,0.0,8.440738763034515,12.0,10.0,0.8333333333333334,2.0,0.1666666666666666,1.0,0.0,0.0,7.382135132099784,0.0,0.0,7.0,1.0,0.0,0.4257456812279727
72.0,4,12.0,1.0,4.973777817268628,12.0,13.0,1.0833333333333333,3.0,0.25,4.0,12.0,12.0,3.446550246307227,1.2,1.2,10.0,4.0,12.0,0.1915291351301642
80.0,2,0.0,0.0,6.25919456957789,16.0,32.0,2.0,19.0,1.1875,2.0,7.0,0.0,5.7378941011994415,0.5833333333333334,0.5833333333333334,12.0,2.0,7.0,0.353894678865937
88.0,7,26.0,1.4444444444444444,5.766951937832027,18.0,33.0,1.8333333333333333,1.0,0.0555555555555555,7.0,33.0,26.0,5.742096124413627,1.9411764705882355,1.9411764705882355,17.0,7.0,33.0,0.3753886349379154
96.0,1,0.0,0.0,7.377278526561331,24.0,63.0,2.625,30.0,1.25,1.0,21.0,0.0,6.859960428304095,1.105263157894737,1.105263157894737,19.0,1.0,21.0,0.4553739603370326
104.0,7,27.0,1.08,7.172312546742645,25.0,57.0,2.28,0.0,0.0,7.0,48.0,27.0,6.376915721274134,2.2857142857142856,2.2857142857142856,21.0,7.0,48.0,0.4220534190931828
112.0,3,3.0,0.1071428571428571,6.455391197610785,28.0,96.0,3.4285714285714284,39.0,1.3928571428571428,3.0,43.0,0.0,5.970211975790499,1.8695652173913044,1.8695652173913044,23.0,3.0,43.0,0.3821684811003337
120.0,7,33.0,1.1785714285714286,9.81572235062845,28.0,75.0,2.6785714285714284,0.0,0.0,7.0,33.0,0.0,7.142863524045544,1.736842105263158,1.736842105263158,19.0,7.0,33.0,0.46617957461121
128.0,7,49.0,2.227272727272727,5.659640101666003,22.0,78.0,3.5454545454545454,3.0,0.1363636363636363,7.0,49.0,16.0,4.760836387815442,2.8823529411764706,2.8823529411764706,17.0,7.0,49.0,0.3195716470404836
