step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_cars_present,system_accumulated_waiting_time (100),system_accumulated_mean_waiting_time (100),system_accumulated_waiting_time (delta),system_accumulated_mean_waiting_time (delta),agents_total_stopped,agents_total_accumulated_waiting_time (100),agents_total_accumulated_waiting_time (delta),agents_mean_speed,agents_mean_waiting_time (100),agents_mean_waiting_time (delta),agents_cars_present,Col1_1_stopped,Col1_1_accumulated_waiting_time,Col1_1_average_speed
8.0,1.0,0.0,0.0,5.4636110218474645,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.927222043694927,0.0,0.0,1.0,0.0,0.0,0.6897058233002138
16.0,0.0,0.0,0.0,10.908768005236595,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.857113367598505,0.0,0.0,1.0,0.0,0.0,0.6838168337323859
24.0,1.0,0.0,0.0,7.433151306025313,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.997035476103261,0.0,0.0,5.0,1.0,0.0,0.3315585181081839
32.0,0.0,0.0,0.0,12.970946470466975,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.844466713834812,0.0,0.0,4.0,0.0,0.0,0.8635415365250677
40.0,1.0,4.0,0.6666666666666666,10.3596313940635,6.0,4.0,0.6666666666666666,4.0,0.6666666666666666,1.0,4.0,4.0,10.915742440796723,0.8,0.8,5.0,1.0,4.0,0.7479304847623247
48.0,0.0,0.0,0.0,8.620799352261502,9.0,7.0,0.7777777777777778,3.0,0.3333333333333333,0.0,0.0,0.0,9.076335467639929,0.0,0.0,7.0,0.0,0.0,0.5937612968336897
56.0,4.0,18.0,1.3846153846153846,7.861269657167406,13.0,25.0,1.9230769230769231,18.0,1.3846153846153846,3.0,14.0,14.0,5.98289018995226,1.5555555555555556,1.5555555555555556,9.0,3.0,14.0,0.3613186621891386
64.0,2.0,1.0,0.0769230769230769,7.401214864583387,13.0,37.0,2.8461538461538463,12.0,0.9230769230769232,2.0,1.0,0.0,5.119917280063516,0.125,0.125,8.0,2.0,1.0,0.2981962757329336
72.0,2.0,15.0,1.25,6.344865878025909,12.0,31.0,2.583333333333333,0.0,0.0,2.0,16.0,15.0,4.006278288191789,1.7777777777777777,1.7777777777777777,9.0,2.0,16.0,0.2189020437148412
80.0,6.0,51.0,3.1875,4.839253275890133,16.0,58.0,3.625,27.0,1.6875,6.0,52.0,36.0,4.147885852893195,3.466666666666667,3.466666666666667,15.0,6.0,52.0,0.2647342820546183
88.0,1.0,0.0,0.0,7.17398785144593,22.0,91.0,4.136363636363637,33.0,1.5,1.0,33.0,0.0,6.763205958776177,1.9411764705882355,1.9411764705882355,17.0,1.0,33.0,0.4346433449528715
